sku_number,sku_description,priority_band,operator_decision,operator_action,order_units,selected_demand_units,raw_stock_gap_units,projected_stock_gap_units,order_reason_code,stock_position_status,demand_forecast_confidence,reason_short,audit_notes,has_explicit_hard_blocker
472581,Dv Dn Rich Face Moist 75Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=54,True
40079,Rim Wow Wings Ex Black Masc,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=51,True
46772,May Ls Matte Ink Dancer,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
15273,Sun Bum Aloe Spray 177Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=54,True
46905,May Ls Matte Ink Inspirer,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
97996,Rim Lst Fnsh Ll Cap Lght,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=26,True
55649,May Ss Matte Ink Pnks Revoltin,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
87648,Q+A Collagen Body Butter 200Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=59,True
36130,May Iar Eraser Dk Circ Caramel,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
36234,May Ss Matte Ink Ext Ruler,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
197585,Sundae Pssnfrt Foam 265Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=60,True
199760,Rim Mltitskr Brthbl Prmer,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=62,True
90484,Rim M.T Brnzcntrsclpt Tan,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=62,True
54484,Mf Clr Elix Kiss Sun Bronze,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=60,True
94571,May Tattoo Brow 36H Deep Brwn,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
192067,Q+A Ha Moisturiser 250Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=53,True
89752,Bb Luxe Tanning Mitt,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=36,True
93345,Nivea Men D/C Defend 250Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=28,True
94641,You G/Hour Body Wsh 350Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=28,True
52121,Rexona M Apd Adv Inv B+W 220Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=28,True
769665,Plunk Ns8 Heel Balm 75G,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=38,True
299936,Olay Regen Cleanser 100G,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=50,True
47657,Rim Last Rad Concealer 030,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=50,True
307386,Dv Dn Soap Free Cleanser 115G,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=27,True
91949,Catr Liq Brnzr 005,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=51,True
70432,Rim Ls Lf Candy,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=51,True
193002,Rim Lasting Matte Ls 700,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=59,True
667980,Esi Ne Fiji,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=52,True
70365,Npmu Tisi Brow Ms Taup,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
645753,Olay Moist Sens Lotion 150Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=56,True
50927,Npmu On The Rise Liftscara,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=63,True
60772,Garn Micellar Eco Pads 3 Pack,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=61,True
27981,Urbane Mess Hair Pomade 85G,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=32,True
91947,Catr Blsh M/Stk 030,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=54,True
192924,May Falsies Very Black Wtp,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
195414,Npmu Pro Fix Stick Nutmeg,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
28551,Urbane Mess Shave Brush,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=26,True
66919,Npmu Lip Ling Xxl 03 Xxpose Me,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=65,True
62227,Esi Expressie Buns Up,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=50,True
90168,Npmu Epic Ink El Stone Washed,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=65,True
92434,Bondi Sunny Spf50+ Lip 10G,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=40,True
60630,Rim Lst Fin Ll Spice 110,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=39,True
93520,Garn Hyaluron Serum Mask,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=24,True
198718,May Lifter Liner 004 Out Line,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=63,True
36121,May Fit Me M+P Pwd Pure Be,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
36122,May Fitme M+P Pwd Sun Beige,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
87807,You Beach Bum B/Wash 350Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=33,True
66792,Mf Ce Lip Liner Soft Spice,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=58,True
46883,May Fit Me Concealer Hazelnut,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
185497,Npmu Micro Brw Pencl Ash Blnde,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
90427,Rim Mtch Prfctn Pwdr Trnsl Hny,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=65,True
94077,Npmu Fat Cheek Blsh Bounc Bery,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
197172,Rim Wonder'Last Shadow 008,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=62,True
405922,Rexona W Apd Dry Ct/Frsh 250Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=28,True
90450,Rim Wonder'Last Shadw Stk 009,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=63,True
91939,Catr U/E Brghtnr 010,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=51,True
94576,May Brow Ultra Slim Ash Brown,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=66,True
34280,Rim Btw 2In1 Fill Blnd,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=63,True
189521,Npmu Butter Lg Brownie Drip,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=63,True
64534,Nivea D/E Sens Cleansing Wipes,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=25,True
68375,Q+A Niacinamide Exfol Clnsr,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=49,True
33440,Npmu Worth The Hype Masc,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=66,True
90144,Npmu Duck Plump Ll Fill Em' In,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=66,True
195987,May Tat Liner Gel Penc Midmoc,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=66,True
197588,Sundae Kids Frttngl Foam 229Ml,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=62,True
195945,Esi 953 Odd Squad,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=61,True
70563,Esi Ht Resist Nail St Pink,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,HIGH,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=68,True
91000,Catr More Than Glow Hl 030,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=53,True
91062,Catr Matt Shne Cntrl Powdr 025,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=NEVER_SOLD_IN_PROMO; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=51,True
57927,May Tat El Gel Pncl Deep Onyx,DO_NOT_BUY,LOW_SOH_NO_AUTO_BUY,DO_NOT_BUY,0,1,2,2,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Do not auto-order.,order_reason=blocked_by_manual_review; demand=PROMO_DEMAND_PRESENT; stock_position=SHORT_AT_PROMO_START; raw_gap=2; recommended_units=0; confidence_pct=64,True
